Intensity_10660,FWHM_10660,Area_10660,Intensity_10100,FWHM_10100,Area_10100,Intensity_9768,FWHM_9768,Area_9768,Intensity_9813,FWHM_9813,Area_9813,Intensity_7931,FWHM_7931,Area_7931,Intensity_7974,FWHM_7974,Area_7974,Label
23.70403889552137,0.40104412382554877,68.93024485490852,3.95551793691609,5.025987660519634,43.970095672555146,21.973351744367207,0.41578612483426247,93.3371072120644,11.680017064691352,2.3487292340342893,83.78067157167166,15.300418630267922,6.4277553851982265,122.24819952676214,910.1024915985854,15.415066940252743,15414.115083885965,1
6490.197547325511,27.795569591737692,171679.2452474556,37.01158719458851,14.091806890540463,601.5205534439394,1732.55342493729,27.144293377404384,45999.430465168305,1582.5911055346498,27.133538801984667,40337.06434890922,39.936669961986865,0.9408889762631071,100.23707133363071,37.191852530133765,1.783240265173441,154.64300542539686,1
9838.60536206004,27.698127309389708,243419.60150965443,65.53505048322786,26.031609549881868,1317.4857998984355,2935.3447006749675,30.964147698150867,82781.03779081171,2578.6223279921946,32.16910923389277,68094.46747305739,215.00149359033793,11.71988925386448,2625.291175629922,237.59859098215048,12.841293919977394,3146.705139632808,1
25423.61609205551,31.60025358066994,715429.639198736,23648.849984932545,28.30385177366328,638452.4711650278,1766.9689569775921,16.85813045787113,30767.816861669133,2581.327192385638,22.51748646303936,59275.88659055908,1884.0202255546203,11.324920650645398,22732.903639107586,2749.8858799088966,13.491848912193065,40200.47791824257,1
5984.065265638146,18.950625395850896,71780.3959696453,355.7848916884309,63.446127510825136,10430.776616699193,752.8609743531481,9.097853698364936,3632.0866512026637,6965.268795707473,27.841840104740033,187659.815568602,1594.7171626397742,12.0381983629248,10506.967057566057,9602.611597811721,23.62964880466428,230416.60114876437,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,338.4015122056168,18.99788926325902,3551.024294410533,7028.577475981689,17.03121937033505,130864.57817357659,1
18779.969554124178,38.99571658296132,398630.6010867851,1115.303408563609,298731.94255658507,44384.45280649759,2315.5459272789967,17.04066010951281,22906.039592179968,13703.11692338071,31.830400126248552,398601.2801258119,4535.844572741528,21.722223776492694,58665.28346171894,21447.73101836416,27.944742114959045,573674.6179272744,1
14.441362354838434,0.34279320779203176,13.983379533162475,17.041132306877543,0.392739896651903,11.956930027086786,7.638994530705975,0.2900489512937236,6.223085547429323,10.159955919545585,0.17189739408594698,8.643764875120889,93.93619709277301,11.239339696513262,647.6760709356773,2133.504057616807,16.920586374369435,39240.68983237785,1
2450.0606144532117,26.322505117987617,57666.50392599779,30.30082334885065,2.2364522237730027,177.44484300030783,1110.6111612069071,27.836290611277832,28898.523813523807,588.2403707690137,26.611122643345194,13649.216506755894,51.90528544181063,1.6978268635452867,317.5367422095412,55.81654676714059,14.136457480410796,803.0055589737024,1
11026.36694698059,43.084616520553894,250787.0546893899,3749.9831596719405,71.95589023151577,116450.47692669397,6709.80973409316,47.16503234654584,163329.76703072438,42722.36379238065,35.77426628430806,1314294.1103223122,1e-10,2.355,0.0,1e-10,2.355,0.0,1
218.60453275649354,51.69975962171686,5636.889112573568,152.9141901983508,54.727399110117425,5416.568184922895,97.08918447730618,95.6263330707422,3323.903727391331,125.51073941996513,147.20594135756878,4683.759935350025,123.89825475350113,317.7139570569501,4907.512140950898,121.78867997999188,253.8426758814843,4747.337772693223,1
5814.946728045533,26.550849145305996,138453.77528749726,26.624716380842326,15.163235629913341,419.96573513618847,1617.950263223554,28.602669991174174,43401.31693391421,1088.741856336756,28.502344000692535,27096.710064203624,57.25963781647366,13.364631003083346,775.9346862895467,83.53936870603201,7.561828798885321,724.6783375844236,1
3348.1822786005882,26.335835291635657,85689.68310700393,22.13324738904989,21.176801096849164,449.82529052105093,1002.6436215896142,25.509265664162204,25571.001211339524,875.7742879678176,26.04131130841457,21660.428074285606,42.679107957400916,0.645207871393512,99.7056374367208,17.092959829984938,5.61290606281473,125.0689412285372,1
2516.153078668233,31.637427151111613,67830.31272811674,33.524608805640746,0.9842644056017589,231.24244990107343,1198.6697954476167,32.28720029586374,34942.81219424305,1043.64972378536,30.851955295631953,27893.7667347577,24.362637062363614,14.616791942981642,371.1231999054238,29.010761633024394,15.50335384567295,447.81408077274034,1
11052.033314192042,23.171436127936058,254759.13126895114,32842.29537463728,27.689767114307283,869220.6354051467,13560.532815328648,23.770984698728903,318364.6875172438,15754.611580389143,28.802339576127828,433880.66568854277,5525.5415904528445,12.07876824193385,73357.76018606171,7738.001919813356,13.98978378986147,121061.4772644363,1
1468.5293989952797,19.283338811138474,16358.646793247717,9.402276417968988,93.63818502794024,319.396908189857,45.13000523195197,11.339285041472493,267.51938915528916,851.2655897027126,27.37229087414706,22726.39142167524,454.0515297650543,12.329776242552352,3307.251079551722,2460.4127576754336,22.48188096991833,57353.66239151378,1
493.21229955334036,52.35764815311125,13665.024535611274,1140.2489719648083,50.88261450823832,39724.87658875958,1672.8532799298023,58.61026871837602,46493.61968653504,1352.3155943811573,160.30162728527642,50827.40519075399,64.27510320359917,0.7118227739887607,905.1822042080961,59.68686072174763,52.993212736480146,2024.066713044787,1
2979.305969625825,28.260896186458144,80472.892902878,2258.0874729695315,25.80152837947132,56877.20253356338,237.71460087947497,23.386800887748365,5667.840652721916,372.9417854628415,23.506131741290332,8788.263320624541,371.7445041298666,26.083788402288516,9688.92176903788,748.1399369649757,22.05986279803269,16075.762437407167,1
3372.3695049084045,43.14186938745141,108415.29156735606,6604.761819608402,42.53777817674307,211359.14425156236,7112.811062303859,52.40302725573696,249739.62381699448,4698.123700489749,56.814753145910146,152116.65340970052,52.0453831204357,25.2541576487653,1301.8605886403998,88.99292699988246,1.2959720893248765,790.480374198602,1
3340.8552336412818,49.89588759856232,103189.47460323799,431.4183682766265,47.12496996622996,13864.486862894817,839.0452986823566,62.83155413136499,28486.75655404217,827.4165513496082,56.17118554225524,27905.372275312482,230.87227537584334,43.34550969203642,5680.447397114473,290.0474119744802,53.414482210580914,10177.919275772318,1
10135.911327357217,23.917340235733175,239399.1071259551,31541.442282089647,28.95295950775313,859234.3944034122,16066.846228961334,26.151694610652434,402595.2733692429,18597.636268375092,32.607328612783085,548888.608321382,6034.600422068287,13.984000665930532,91033.54441960012,8844.183787407073,16.351472249002178,157072.30032339302,1
18.133823349405258,0.29955975291434095,19.73978571867677,1.6548154274741398,0.03579092426420084,0.2981126684304183,2.2606413976968813,0.03883417724941128,0.21928044203025193,2.15239674489792,0.037207714002839315,0.20870007887353798,78.92434024253687,9.351231710527134,483.25907388332445,2467.8086352547875,15.668294573526707,42670.899129355916,1
50184.1341409878,53.382491658571226,1722073.9484251481,2597.6536172232063,34.852281456819036,78480.41715645214,42858.73137291373,27.458673369188784,1104246.6367415825,34515.26347168693,33.17315722253802,1027725.6701846819,2910.9162055094353,12.947082781071964,38873.65855413719,3060.3696279474507,13.63943452198619,43135.711273590394,1
41205.79239439061,30.964760557914705,1181416.817054227,1569.3508101912066,43.50378506157192,52232.912535718904,31800.691129551484,26.066048209459296,818402.3122040173,18298.852576092228,30.942046748144165,523983.80547406554,1975.8613177729821,16.78869994350107,34548.95974097668,2626.4565032456408,18.122552387722273,49271.446282792705,1
12790.385897944325,24.86140120647373,194459.57631529472,649.5677965850983,230.9166476601015,25122.53235664608,1498.5370898212404,11.560730689526542,9273.510617529308,11402.443038455145,29.15908413918701,315659.9407470387,3241.914968301277,15.111587261705438,28367.359755308436,16990.74670567233,25.295958210138096,427157.1744372118,1
2144.048927939751,30.9338838119138,52413.886807734976,1803.9045572027771,25.438508927450364,39049.464320598614,234.45327898594792,27.113863756023864,6222.82444635205,371.75315815469475,24.097269549095653,8296.9923707552,618.942357487214,31.74473316723056,16720.03519079354,1231.4879399679087,20.783226720238968,24094.037282803773,1
8180.904324196762,31.42039144249106,146416.61774455218,230.09760833559258,177.24100553624905,8730.493567968415,704.1219517126129,15.322333778738072,5893.1635149083595,3476.359089299439,34.33767853384436,104920.5287081837,1977.0472908106706,22.19130042890806,25826.870505605886,7910.613197808815,29.36782343302191,217523.87500060257,1
6496.214848614277,24.345861233040335,93120.46160276484,144.09570103842483,118966.89740764858,5710.530896562114,513.8896069941187,12.241439737870904,3328.0173934010804,3529.196822123347,31.152365748404,101393.82731341325,1777.4231747293045,17.915426979044902,19118.41667326416,8753.05253658868,25.937805235304413,223692.23908712668,1
1857.5403354511968,56.50698195434889,50603.53934052911,522.2262745160451,96.4631178521142,17962.29636699603,1421.248880980852,101.24934242366544,49434.3330337098,1517.2663802794154,67.02306159617768,52838.837131722874,213.16057309943648,101.29134558416234,7928.119092739022,229.13175523817867,111.82460378415263,8824.569688642825,1
6140.538516424814,34.87673780031921,119862.9024906049,2685.313037272893,58.84674691944149,75520.43264640833,3698.096140955198,37.273943495458404,76185.5345346118,36309.59045363113,29.870869437447862,1021354.1046347931,1e-10,2.355,0.0,1e-10,2.355,0.0,1
49046.4847760564,38.0119838307291,1540526.5211658352,1761.2353183767323,34.20208302219781,52483.92442716552,43983.953634362784,28.32535143220429,1177508.3203214589,29076.403677491697,32.82150615114058,861427.004079215,2639.5931950469108,14.754280660700868,40392.23376813012,3778.6229427325848,16.77199844923755,65734.84069780749,1
3875.5675565490064,48.304233130743846,95191.05442084957,3590.0490164717116,47.26808641394409,87895.97556952857,2589.9285252599025,34.0181496187177,49685.81995689227,42123.05717081002,27.039978597927437,1114768.9166438302,1e-10,2.355,0.0,1e-10,2.355,0.0,1
2450.986092518774,29.148024589179307,58990.61752471055,1937.0644351578778,24.80360697780651,42224.47811436087,54.08759115165884,15.501103256084496,889.7801561877288,75.89169388035396,16.822684630490922,1283.323105766336,311.52308748197595,28.727359503263,8207.014513700264,556.8099437285264,19.44440565962834,10515.70146206273,1
2439.0135507587024,21.21146134504136,31309.68844872975,73.17115976968122,96.9845532750118,2518.6275110445163,138.3087089813098,6.416363120786263,485.8990311811201,2010.5648222873915,27.939191235322596,54252.494708718434,949.2703389365322,15.093007911652451,8256.533947321015,4841.438639386292,24.871537569345797,120462.2509757034,1
1203.247359237826,17.89573041990279,13206.422325194855,306.85933673009964,46.52498606821478,7509.807206286776,789.4912826574149,14.466959573098238,7209.811703921812,8019.941658659381,24.017222517292012,196520.42195318328,1e-10,2.355,0.0,1e-10,2.355,0.0,1
1e-10,2.355,0.0,1e-10,2.355,0.0,13.14275001811165,2.098212374266919,56.87357900466583,21.150807698603774,1.0691264355689778,44.27210676823384,108.78268624795182,62.978805542171685,3173.5654967517853,120.77612296957558,115.60460619290905,4326.801532307421,1
11539.56430044876,34.489564597420824,348155.91293639294,35003.6021534117,45.22739712911893,1177884.5960372915,34542.16674568208,78.72694757797973,1231609.0135041485,36292.602047709384,71.01195490745474,1315507.9249288826,12398.009561938938,25.084762785732767,311761.10273262905,18870.7221993393,25.90176479407112,480963.9322091553,1
426.75920369188606,35.18061254033522,8161.383213642042,1057.421460521506,41.60475665155583,29189.62061718981,141.76972847581692,55.04635776647424,4851.403609851841,124.57090944628486,76.52477824966493,4655.337341820326,55.63312816902478,0.45288617682808235,57.345207580258936,36.879678384506086,0.5356420791700085,76.08143053109427,1
2680.3112496116546,27.85523865151855,68127.67796005137,27.47870994972769,23.83055708428565,643.7819424574279,1292.1696048285153,26.655067783805173,33596.580264247816,607.5147518851364,31.41815527755796,16049.418843405212,40.71220128271489,14.09508172579001,601.1872264429305,69.94599522815246,14.415035947831898,1029.3447002600635,1
4328.173333409472,52.09923781523337,116301.51428541775,549.5249527036488,38.831182517939965,14365.372363228369,1141.6970516467145,74.18228966010862,42629.44150560829,1176.326978585058,53.402436037325415,36652.98804341321,294.2033486469846,55.0478716122214,8997.849122607447,433.01185204519857,34.774026237821765,12375.920026661785,1
10844.58063282039,29.906620699323653,302990.8236680669,32186.04704786655,39.04883266200806,1027299.754468142,31701.41174504043,60.545139701226695,1125048.0276501551,32268.902304944884,63.40751839372223,1158486.3251053886,13521.606349591415,21.437274507648926,302858.7091912464,20557.05732083466,22.409836808866743,475827.6638683911,1
2078.664292775263,17.758683755653635,21646.455405801968,38.13376484026036,166237.8869974669,1506.0287410166754,321.72278260287294,10.353482130243792,1788.6068071748773,1844.7587031245212,30.3881968056862,51156.502920797175,596.6297416196498,11.267037885372343,3668.4869944668876,2798.4681314027716,23.428766657448936,66209.27621381797,1
37.004661395668975,142.3103454901553,1373.1523581966455,85.51821810505642,81.30256526057829,3175.028558538285,94.0311695635891,131.01414479665195,3456.010778681007,129.91889254044764,92.21402539017969,4686.0604707174825,0.0,0.0,0.0,0.0,0.0,0.0,1
117.7457217064718,0.9815487367348391,620.8377009295833,122.66249876223476,77.95281646075885,3928.5811438227647,94.52388515048358,74.78475359816336,3509.5762857326,95.19015012029993,96.34601047534214,3263.7667046659567,0.0,0.0,0.0,0.0,0.0,0.0,1
8.90226733736128,2.4628698231352146,72.53714208276554,15.642610595209183,0.8838394876188993,90.36683719425103,1.6320503088234652,78.29909043616178,51.974278227346616,13.205502345255722,0.5220664770304422,34.030528891285904,24.850680080492772,1.210696954654856,142.075180093084,5.218727487443891,2.2906920990475834,56.264103242402,1
1254.237304379162,33.63933296926354,37507.280896986325,5010.4985822449835,26.132813946634407,128068.28795291099,985.3405747520336,31.224691910123447,28081.612009448218,1167.8991558856571,29.722411767428014,31831.70340773878,48.07273533449568,0.9045955217372345,70.72698445347594,137.63470200329664,15.107274453574322,2166.9556478623117,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1
20.30187160814597,1.0330552081993056,211.4182489573361,7.8162562929204515,6.6352661803809,89.6428025311144,4.899912123753914,1.021490583811852,21.19613580617158,8.962753799038758,1.6090918134230503,38.05873571269988,8.864366033825991,0.08048479885364727,4.526099889092347,49.45785088698064,0.6129979522378604,38.28980387748224,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,19.781928917668754,33.08770485493004,387.1390395886384,154.5027016287192,0.5715434738840462,338.7421433344951,1
145.8786356504783,28.41368703260512,3949.9034204609893,845.7470124491273,24.450864380033643,20123.322426767554,77.4181901815638,29.9361076313485,2160.5878573916893,117.71844759095286,22.255253690965088,2572.0900252476404,15.13978763302694,0.47376010506566696,29.30358354725981,9.33886077374706,5.1804782918375345,82.07600174648408,1
14319.122287477938,28.554862824530144,363419.31828738673,13725.21951774643,25.986802990369316,322644.3934768933,2384.575624481639,37.170853867079906,74371.05442322466,3213.0440489368607,27.566128529991182,78912.57710512777,255.4800683427975,13.329669521743078,3772.156600115971,591.9395867478343,15.622251329731213,9200.851895483585,1
3526.1772357032205,19.50013887526627,73694.32061806938,304.6266448029919,17.044667233165136,5688.822990425613,1349.6353139316009,13.29559606798074,20240.703757395357,641.2913434750564,18.468775740868345,12816.346013631299,4507.398583324886,11.127666619769276,59234.897972861,1685.924493388004,15.294289921598365,30084.45570491587,1
47323.204835903176,41.70280400986545,1415206.467347071,1982.929379597033,59.48197881210088,66130.4992978618,38937.99902278673,29.71782636342573,970959.8439100434,34760.26850811431,54.018943006453064,1205965.160068771,1716.9608585707772,15.94135277589314,27540.57112722235,2180.1066858739887,17.60606754305312,38420.92444459263,1
50658.09749833962,39.17473118766903,1472971.1371084726,2068.1707952849524,31.814869949388637,54954.19829342411,36617.15931972652,25.13969812686554,785261.4666616772,30327.793609825978,43.638187380531775,918470.7423010176,298.1649231788328,7.40477151737438,2289.869792961538,484.04431867595605,7.5973272388911175,3828.501683552133,1
2101.7783279111272,18.35041573248608,41991.40252972774,178.5082111521025,17.709240555516903,3323.7957908941726,842.5343461553157,14.677019174590777,13785.047850725914,431.286916660459,18.15552445809615,8525.125403620288,3399.5395103102624,10.83330482960852,43788.5461064367,1399.0404037492829,13.794411859977483,23035.737098695216,1
12.098055644065449,0.9546756348076437,63.20797800891663,12.319811313846758,1.001226339958055,35.7374057341942,9.683663956615403,0.9479700547094787,41.463205513477604,14.872955652475225,0.7978371612129257,89.79017184678412,14.62050254767853,1.1710570555900712,80.16128466013035,13.201944780359897,1.079305219487908,65.3506799171266,1
16.7113588470777,1.6901956181084166,135.82532674526436,24.424655638510195,0.8393564055724463,110.28667140483455,13.609743165803888,0.7518411735220226,53.71930592091984,14.976094169943083,0.7489026880628219,55.42600052996526,34.05639403994774,0.6318122244957364,118.44266593570221,21.578800454179436,0.7515658790549606,100.45000311212937,1
829.1253166141562,44.40617410912237,20606.176716129834,120.7753706262855,32.174107548498114,2776.0727054136487,284.98656418034705,69.95266219427253,9728.303825201307,219.67423732184994,60.78424346702486,6660.181934765808,183.32765764559335,167.15315051666562,6926.271847899992,258.58248099833173,54.339893053777395,6893.252091525041,1
1e-10,2.355,0.0,38.992863812071484,0.2375963840732566,27.45097221305834,38.829590130665174,0.3331612766550894,57.50662873363626,3.452658411518183,0.25534936665627056,2.394397223066698,70.1327494163694,46.81926680701303,2315.2357035126797,65.59696312462908,42.96581329569943,2140.760396986219,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,16.72297476578628,3.078767350044045,84.13719894464353,43.72655465438545,0.30362114143019736,42.73210457821119,1
322.57354036509497,27.13427928411072,6547.844504174349,2182.0478904272904,49.6368653623875,75527.563054742,190.8043573839298,29.848698449799166,4595.904656712103,121.0844105963896,27.210946181620514,1838.6784430266962,265.4785237884779,42.99292328723966,7702.215191269743,225.11902092176666,67.28011370186901,7981.111022338806,1
28258.280441456867,27.051717746369178,737925.4014552397,29432.853964716076,24.932701018057585,718655.7165306835,9190.768104443008,30.745599166499744,262821.7415893004,11198.647229124515,26.950400720423406,287689.16925448563,869.8254306358448,17.061867672236712,16972.156415621863,2099.6869124725895,18.573257118926552,39000.042693291514,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,119.67385659661714,0.7266823216096254,312.6565474013054,141.51462544380874,0.7771809803155644,474.23279648336194,1
3457.3132914559596,41.10521036145088,74271.45406687917,222.22612410486389,35.22210886155327,6582.4512851096015,940.5386356491214,45.0277523581064,25768.7171137077,691.8368780467641,85.17263642224566,22840.12767577091,271.1748171399765,20.63047542141998,2986.5861366157146,726.9712052074228,49.2244427852206,24504.284623234606,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,114.7955438111475,0.9883666571263212,460.2093585220769,424.4816605074189,0.4331552656329759,545.8946368773777,1
189.61442896580328,1.7744837801737128,2041.8485345381375,69.14143179235249,185.45885077385765,2641.108988635685,89.95567169969382,53.98622995962015,3155.734715569656,95.45465239707227,75.91093552031103,3387.989814156662,0.0,0.0,0.0,0.0,0.0,0.0,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,83.19999284472628,1.7384533881571314,737.3776469708891,92.71441196055315,0.560760560213972,725.1824568108502,1
2480.3648352660202,19.286143664229897,50968.5813230579,565.8151070843994,18.912317280103952,11525.364614970385,386.7890795131317,14.760442821761616,6075.166169548449,297.38254889172697,18.60824485075593,6065.938821374912,363.61903913683057,14.780108063591417,5837.568767275683,270.40841742501385,17.38636308835361,5251.622558478561,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1
817.0077015958514,45.55327042066623,21270.727372318463,141.50926435566566,39.823742364140045,3180.325788184016,250.4728588960481,67.78096594838966,8653.053857859577,215.35839578002896,67.65894880785898,6695.2421179300545,181.15353421207794,490.35630004690194,7103.259200935344,239.1352092715539,61.76197848663545,6846.442165561898,1
103.91766719355184,8.192726394714374,1658.2315532085713,91.85989033689357,60.78466303612334,3301.7561527357107,89.37757839657912,109.81834788410586,3171.6139887853315,117.46306324885153,86.54916207331368,3900.2489590653695,0.0,0.0,0.0,0.0,0.0,0.0,1
1244.4149470198602,28.79413849964861,34155.22890244114,6558.614588726741,24.828692561611472,162792.63532607735,732.9455200620474,26.78545359641957,19016.415794092125,824.5413838013299,26.155689474052235,21166.169025593073,110.71636252298556,17.14014504088937,2030.8968328435255,290.5630820430289,17.931786372469556,5372.241928890213,1
4657.588369130863,44.3923798544641,146189.09540642297,853.8899881244107,46.41118083720292,28986.715787236244,873.870953813983,48.53562928713271,25683.037346363883,699.4181217944573,187.80678927357303,26737.00339854362,1320.1860985822564,43.799899545734434,30032.571708313957,1339.448460231192,137.70120906283663,49490.1292792664,1
1e-10,2.355,0.0,2.927887513413216,0.07352387129601567,0.5313386275632599,1.1816194943817522,0.07257225368061278,0.21032823836140221,1e-10,2.355,0.0,11.069737052138557,3.4501231180020953,56.25492400769687,17.023747465860872,0.3686271076083285,48.43653070955572,1
48.54624412667273,1.1270769459453425,208.65003285149874,20.405191230658566,0.8283715752719051,112.12170234463082,8.147971076413038,0.33029497726653134,5.269595786919895,10.836451671650252,0.24518355384734486,10.636288638963482,26.543051994750552,0.35812969369790465,103.39608380708057,43.85641477739475,0.8928111032002096,129.75602035719163,1
411.4178725185031,24.594252072060968,10156.783215517667,254.3744135645649,24.549623741536724,6278.956006194213,43.59657999596362,8.627744788394274,485.1233066206377,41.38975075961819,13.977630894109565,642.9285880938527,32.81475950179345,19.32525405741473,653.3215692613174,92.5105280223541,17.364611220965703,1666.1546763295319,1
10524.995451981595,28.008902909823878,270693.6293208563,10716.244139359083,25.325256095200274,254838.57328681592,2761.4216236716766,31.740036574230235,80231.64070308497,3320.2754729364324,26.69760389981026,82478.39395492437,296.4075508943157,14.81659395869521,4855.309429601054,718.0857212643537,16.995491737334,11993.755521610408,1
26.23484507107287,1.2788004551407925,109.27704429300213,18.580108471962376,1.1165963979592437,48.3192074252658,10.068566634163798,0.9610812146820792,29.388948551649897,10.098694927109385,1.659309478920801,55.24721638278906,18.57534197402167,0.5227626345741491,133.07475055738536,23.00780042089746,0.8819522109011246,132.95093779918108,1
5046.635919496502,27.62621256463765,134576.7515697265,3834.8870277310666,26.773698856482547,99479.22009871795,429.87921074773266,21.926865954929536,9626.809498621129,617.8607274913072,22.545095006679986,14252.61910749622,1235.7148976837982,27.57310471024372,33243.49544135571,2393.145612980865,22.642886438566055,54698.03922352066,1
13.003047243500278,2.5337501037140853,44.50512782022486,2.7563456151954564,0.1407182520275358,0.997797074913505,29.58408522800141,1.2479090516256994,79.76151361112609,28.74028883485129,0.43738580784195125,26.05640462208099,19.316032386886388,0.5465558683890797,20.320351226806796,16.179502919534283,0.9645062230607604,19.12309589024907,1
23.40947447370335,62.56181545158838,761.1685497259846,16.701827496518018,81.46626926069449,542.9394045966501,5.313896870067972,0.3862849934675316,3.863714979266364,16.629367080556815,0.43893980520754516,32.22797793880171,35.39288970018755,16.70002082031031,620.1869972851159,21.633874125116552,28.782274872310403,595.4240544630911,1
1235.4328794572862,40.01281646417796,31364.937796739985,868.822273808482,43.59134177767977,28847.050150680916,373.09198713785264,43.056499401988496,9920.849473396018,303.4680900143477,115.95588386724029,10869.675663902479,390.5769402003979,42.314612317400965,8632.36958981038,623.1055603778944,73.14881392550447,23265.510607502707,1
3990.8103207957174,27.3847195954021,105804.1132337433,2743.214479580625,26.455213173738954,71302.36141579603,1069.7456308518038,22.383964059510983,23867.705863954136,1333.0564223350693,25.460385785771116,33811.25486252421,1777.1954068861519,24.695450350875213,44275.29346607746,3912.1397866792036,21.896055607642534,88877.84173850731,1
1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1e-10,2.355,0.0,1
